MEMBER_RATING;OPTIN_TIME;OPTIN_IP;CONFIRM_TIME;CONFIRM_IP;LATITUDE;LONGITUDE;GMTOFF;DSTOFF;TIMEZONE;CC;REGION;LAST_CHANGED;LEID;EUID;NOTES;TAGS
2;2019-08-05 03:25:17;;2019-08-05 03:25:17;70.104.142.21;40.7061000;'-74.0045000;;;212/332/646/917;us;ny;2019-08-05 03:25:17;91229187;c5299b23ef;;
2;2017-11-29 13:22:40;;2019-03-24 19:33:41;;;;;;;;;2019-03-24 19:33:41;75886611;b89e284491;;
2;2012-11-26 03:34:51;;2019-03-24 19:33:34;;;;;;;;;2019-03-24 19:33:34;75877391;f5b72dd255;;
2;2018-07-31 07:31:27;;2019-03-24 19:33:53;;48.7630000;1.9467000;;;;fr;idf;2019-03-24 19:33:53;75902663;5f259e2d4d;;
2;2014-08-24 09:41:44;;2019-03-24 19:33:58;;;;;;;;;2019-03-24 19:33:58;75909271;8a93fbfdde;;
2;2012-06-29 08:54:20;;2019-03-24 19:33:29;;;;;;;;;2019-03-24 19:33:29;75870107;502f35f6f2;;
2;2018-01-30 06:06:47;;2019-03-24 19:33:43;;30.5288000;'-84.2619000;;;850;us;fl;2019-03-24 19:33:43;75889107;1da7946570;;
5;2013-04-14 08:49:51;;2019-03-24 19:33:39;;25.2713000;55.3290000;;;;ae;du;2019-03-24 19:33:39;75884179;9b407b714b;;
3;2016-02-04 04:51:51;;2019-03-24 19:33:58;;;;;;;;;2019-03-24 19:33:58;75909523;390b9dc91a;;
2;2013-10-14 08:44:24;;2019-03-24 19:33:45;;;;;;;;;2019-03-24 19:33:45;75891939;1676847146;;
2;2018-01-17 16:05:11;;2019-03-24 19:33:42;;;;;;;;;2019-03-24 19:33:42;75888191;0be96f95e7;;
5;2014-02-06 16:26:45;;2019-03-24 19:33:50;;45.5294000;'-73.5800000;;;514;ca;qc;2019-03-24 19:33:50;75899271;4f1686d60d;;
2;2012-06-29 08:55:26;;2019-03-24 19:33:48;;;;;;;;;2019-03-24 19:33:48;75896763;5d59bc754c;;
5;2017-11-16 16:45:45;;2019-03-24 19:33:41;;41.9726000;'-87.6667000;;;773;us;il;2019-03-24 19:33:41;75886127;b6e50a87fc;;
2;2014-05-14 11:58:07;;2019-03-24 19:33:53;;;;;;;;;2019-03-24 19:33:53;75903179;573a8a33b8;;
2;2015-07-10 08:00:05;;2019-03-24 19:33:39;;;;;;;;;2019-03-24 19:33:39;75883851;8957f49b25;;
5;2012-06-29 08:55:03;;2019-03-24 19:33:40;;37.3141000;'-122.0440000;;;408/669;us;ca;2019-03-24 19:33:40;75886035;4b89d54925;;
3;2015-06-29 16:24:33;;2019-03-24 19:33:38;;;;;;;;;2019-03-24 19:33:38;75882903;98fef029ff;;
2;2012-06-29 08:56:35;;2019-03-24 19:33:27;;;;;;;;;2019-03-24 19:33:27;75866579;04b03ac453;;
5;2012-06-29 08:55:03;;2019-03-24 19:33:41;;48.8923000;2.3443900;;;;fr;idf;2019-03-24 19:33:41;75886535;8e7cda1600;;
4;2014-08-07 18:52:29;;2019-03-24 19:33:56;;;;;;;;;2019-03-24 19:33:56;75907643;aba505e794;;
5;2018-12-19 19:31:44;;2019-03-24 19:33:58;;'-33.4254000;'-70.5665000;;;;cl;rm;2019-03-24 19:33:58;75909099;a252a87dbf;;
4;2012-06-29 08:54:41;;2019-03-24 19:33:34;;40.7796000;'-73.9496000;;;212/332/646/917;us;ny;2019-03-24 19:33:34;75877523;3ac16e4c74;;
4;2018-08-28 01:00:04;;2019-03-24 19:33:54;;34.0305000;'-118.3180000;;;323;us;ca;2019-03-24 19:33:54;75903871;7996f70a45;;
5;2012-06-29 08:55:45;;2019-03-24 19:33:55;;51.4608000;'-0.3023760;;;;uk;ric;2019-03-24 19:33:55;75906283;fe4cc6a931;;
5;2012-06-29 08:54:41;;2019-03-24 19:33:35;;51.4167000;'-1.3197500;;;;uk;wbk;2019-03-24 19:33:35;75877687;16428875d2;;
5;2018-03-23 01:59:58;;2019-03-24 19:33:48;;37.7826000;'-122.4360000;;;415/628;us;ca;2019-03-24 19:33:48;75896163;2509c5a48a;;
5;2012-06-29 08:54:47;;2019-03-24 19:33:37;;;;;;;;;2019-03-24 19:33:37;75881023;6a25dece7f;;
2;2013-06-27 12:29:58;;2019-03-24 19:33:42;;48.8358000;2.4158500;;;;fr;idf;2019-03-24 19:33:42;75887347;49beffd87f;;
2;2012-06-29 08:55:26;;2019-03-24 19:33:48;;;;;;;;;2019-03-24 19:33:48;75895951;b1e20bf2dc;;
2;2012-06-29 08:54:09;;2019-03-24 19:33:26;;48.1677000;11.5907000;;;;de;by;2019-03-24 19:33:26;75865311;71afda3878;;
2;2019-01-25 13:29:42;;2019-03-24 19:33:58;;;;;;;;;2019-03-24 19:33:58;75910135;8b90de7bd1;;
5;2012-06-29 08:54:20;;2019-03-24 19:33:28;;46.2079000;6.1233900;;;;ch;ge;2019-03-24 19:33:28;75868787;4a5256a6f9;;
5;2015-10-16 17:00:58;;2019-03-24 19:33:47;;24.9056000;67.0822000;;;;pk;sd;2019-03-24 19:33:47;75894423;392187137d;;
5;2013-10-14 12:34:53;;2019-03-24 19:33:45;;37.7945000;'-122.4180000;;;415/628;us;ca;2019-03-24 19:33:45;75892047;b5c7d93424;;
5;2016-11-01 08:27:26;;2019-03-24 19:33:30;;37.4056000;'-122.0780000;;;650;us;ca;2019-03-24 19:33:30;75870687;84442cb363;;
2;2018-06-01 17:21:50;;2019-03-24 19:33:51;;;;;;;;;2019-03-24 19:33:51;75900235;95e972f978;;
4;2012-12-14 12:05:14;;2019-03-24 19:33:35;;48.8674000;2.3481100;;;;fr;idf;2019-03-24 19:33:35;75878811;3a8ac57e6f;;
5;2015-09-09 18:54:35;;2019-03-24 19:33:43;;42.3660000;'-71.1035000;;;617/857;us;ma;2019-03-24 19:33:43;75889399;0bd7ea4f57;;
3;2016-05-18 11:11:51;;2019-03-24 19:33:26;;'-31.9472000;115.8630000;;;;au;wa;2019-03-24 19:33:26;75865331;348bc07cc5;;
2;2019-01-24 18:15:05;;2019-03-24 19:33:58;;51.3082000;'-0.7290440;;;;uk;sry;2019-03-24 19:33:58;75910119;0d8ae9f674;;
4;2014-07-23 16:44:46;;2019-03-24 19:33:56;;38.9582000;'-77.1156000;;;301/240;us;md;2019-03-24 19:33:56;75906483;be88108ab8;;
5;2012-06-29 08:54:08;;2019-03-24 19:33:24;;34.1595000;'-116.2970000;;;760/442;us;ca;2019-03-24 19:33:24;75863459;06e0996e9b;;
5;2014-08-08 20:39:29;;2019-03-24 19:33:57;;45.5866000;'-73.5973000;;;514;ca;qc;2019-03-24 19:33:57;75907995;d0bd6c8c5b;;
2;2012-06-29 08:54:09;;2019-03-24 19:33:27;;;;;;;;;2019-03-24 19:33:27;75867507;48a997eed1;;
5;2018-06-26 02:47:14;;2019-03-24 19:33:52;;;;;;;;;2019-03-24 19:33:52;75901459;291184714e;;
2;2018-01-15 12:28:45;;2019-03-24 19:33:42;;;;;;;;;2019-03-24 19:33:42;75887647;53659d0acd;;
3;2015-03-25 01:15:50;;2019-03-24 19:33:32;;;;;;;;;2019-03-24 19:33:32;75874567;0bbff60568;;
4;2015-11-16 03:52:40;;2019-03-24 19:33:50;;;;;;;;;2019-03-24 19:33:50;75898647;e7eeed73e2;;
2;2015-01-22 07:35:49;;2019-03-24 19:33:28;;;;;;;;;2019-03-24 19:33:28;75868939;f225dc7c9c;;
2;2014-04-30 05:53:26;;2019-03-24 19:33:53;;;;;;;;;2019-03-24 19:33:53;75902595;4d8ff9cbce;;
4;2019-10-04 14:14:29;;2019-10-04 14:14:29;104.132.8.67;53.3493000;'-6.2077600;;;;ie;d;2019-10-04 14:14:29;93274375;46d303c066;;
5;2018-08-24 12:12:17;;2019-03-24 19:33:53;;45.5405000;'-73.6208000;;;514;ca;qc;2019-03-24 19:33:53;75903679;43841e340d;;
5;2015-10-20 03:44:33;;2019-03-24 19:33:48;;'-34.5709000;'-58.5209000;;;;ar;b;2019-03-24 19:33:48;75895759;49cfd8b005;;
5;2012-06-29 08:56:29;;2019-03-24 19:33:24;;48.7860000;2.1901300;;;;fr;idf;2019-03-24 19:33:24;75863311;c3c57c31e1;;
5;2013-12-09 22:09:15;;2019-03-24 19:33:47;;;;;;;;;2019-03-24 19:33:47;75895619;ece3cfd1fa;;
2;2013-05-10 20:58:44;;2019-03-24 19:33:40;;;;;;;;;2019-03-24 19:33:40;75885375;be71384bc4;;
5;2013-12-29 14:50:55;;2019-03-24 19:33:48;;34.0555000;'-118.3090000;;;323;us;ca;2019-03-24 19:33:48;75896659;ab99b150dd;;
4;2019-06-14 10:36:00;;2019-06-14 10:36:00;83.173.228.130;47.3879000;8.4829300;1;2;;ch;zh;2019-06-14 10:36:00;88972875;cd9b87e29e;;
5;2015-10-19 22:27:59;;2019-03-24 19:33:47;;;;;;;;;2019-03-24 19:33:47;75895639;be52aca3d5;;
5;2019-05-20 20:05:28;;2019-05-20 20:05:28;90.76.248.201;43.6165000;1.4673100;1;2;;fr;occ;2019-05-20 20:05:28;88210663;2421a838e1;;
5;2014-11-28 17:14:50;;2019-03-24 19:33:26;;51.5640000;0.0087980;;;;uk;wft;2019-03-24 19:33:26;75865307;06378f26da;;
5;2012-06-29 08:54:20;;2019-03-24 19:33:30;;47.6710000;'-122.3400000;;;206/564;us;wa;2019-03-24 19:33:30;75870867;996d94fd46;;
5;2012-06-29 08:55:26;;2019-03-24 19:33:50;;38.8873000;'-77.0988000;;;703/571;us;va;2019-03-24 19:33:50;75898847;00f40f9a2d;;
5;2019-09-26 16:00:40;;2019-09-26 16:00:40;170.149.100.40;40.7324000;'-73.9895000;;;212/332/646/917;us;ny;2019-09-26 16:00:40;93035436;4d2f9a3b6a;;
2;2012-07-16 09:13:37;;2019-03-24 19:33:29;;;;;;;;;2019-03-24 19:33:29;75869971;966a4045da;;
2;2016-06-02 17:46:14;;2019-03-24 19:33:27;;;;;;;;;2019-03-24 19:33:27;75866295;07f04ab17a;;
2;2015-03-27 03:04:51;;2019-03-24 19:33:33;;;;;;;;;2019-03-24 19:33:33;75874923;e02204e943;;
4;2012-11-26 16:57:41;;2019-03-24 19:33:35;;47.3666000;8.5623800;;;;ch;zh;2019-03-24 19:33:35;75877639;0364454e9b;;
2;2012-06-29 08:54:21;;2019-03-24 19:33:31;;32.5476000;'-92.0440000;;;318;us;la;2019-04-01 23:25:47;75872299;e779b5d4c5;;
2;2014-12-11 16:02:49;;2019-03-24 19:33:27;;;;;;;;;2019-03-24 19:33:27;75866683;6b38ced353;;
3;2016-01-27 12:19:24;;2019-03-24 19:33:54;;;;;;;;;2019-03-24 19:33:54;75904635;572800f56a;;
5;2016-10-02 01:04:41;;2019-03-24 19:33:29;;30.3011000;'-97.8149000;;;512/737;us;tx;2019-03-24 19:33:29;75870123;85069bf1c3;;
5;2012-08-13 10:19:03;;2019-03-24 19:33:30;;52.3669000;4.9344000;;;;nl;nh;2019-03-24 19:33:30;75870863;ec34fa5107;;
5;2012-06-29 08:55:08;;2019-03-24 19:33:42;;37.3666000;'-122.1370000;;;650;us;ca;2019-03-24 19:33:42;75888335;a445e232e2;;
5;2012-06-29 08:55:08;;2019-03-24 19:33:44;;43.6414000;'-79.4151000;;;416;ca;on;2019-03-24 19:33:44;75891203;823178bf95;;
2;2017-12-18 16:38:33;;2019-03-24 19:33:41;;48.8967000;2.2514100;;;;fr;idf;2019-03-24 19:33:41;75887159;03f08a66cb;;
2;2013-03-17 21:11:13;;2019-03-24 19:33:38;;45.4347000;9.1916400;;;;it;mi;2019-03-24 19:33:38;75882967;823a49d603;;
5;2018-02-13 23:43:32;;2019-03-24 19:33:44;;39.9084000;'-75.3238000;;;610/484;us;pa;2019-03-24 19:33:44;75890119;8a47648d25;;
2;2017-01-17 19:20:32;;2019-03-24 19:33:31;;37.8975000;'-122.1120000;;;925;us;ca;2019-03-24 19:33:31;75873291;d8d3f5e1c1;;
4;2015-10-19 14:21:25;;2019-03-24 19:33:47;;37.5268000;'-121.9660000;;;510/408/650/669;us;ca;2019-09-03 11:34:04;75895167;682d8dd6ab;;
4;2016-05-21 00:58:31;;2019-03-24 19:33:26;;51.4984000;'-0.1016550;;;;uk;swk;2019-03-24 19:33:26;75865931;226f8315e8;;
2;2015-02-21 12:47:56;;2019-03-24 19:33:30;;55.9585000;'-3.1835400;;;;uk;edh;2019-03-24 19:33:30;75871783;9e33a2d2e1;;
2;2012-06-29 08:54:21;;2019-03-24 19:33:30;;;;;;;;;2019-03-24 19:33:30;75871807;9a9e1bfa93;;
2;2012-06-29 08:55:59;;2019-03-24 19:33:59;;;;;;;;;2019-03-24 19:33:59;75910983;e0029b27bd;;
2;2014-11-11 10:48:58;;2019-03-24 19:33:25;;;;;;;;;2019-03-24 19:33:25;75863863;56e445523c;;
5;2012-09-29 20:37:51;;2019-03-24 19:33:32;;34.1423000;'-118.1260000;;;626;us;ca;2019-03-24 19:33:32;75873655;0c38b3e9b3;;
5;2014-01-27 02:54:22;;2019-03-24 19:33:50;;;;;;;;;2019-03-24 19:33:50;75898651;3b377e9928;;
2;2013-05-14 12:24:25;;2019-03-24 19:33:40;;53.3404000;'-6.2531900;;;;ie;d;2019-03-24 19:33:40;75885619;0cc119d22f;;
5;2012-06-29 08:55:45;;2019-03-24 19:33:54;;34.1446000;'-118.3900000;;;747/818;us;ca;2019-03-24 19:33:54;75903879;0c1d5f0080;;
5;2012-06-29 08:55:21;;2019-03-24 19:33:47;;37.4056000;'-122.0780000;;;650;us;ca;2019-03-24 19:33:47;75894719;b4d86de804;;
5;2012-06-29 08:56:29;;2019-03-24 19:33:24;;60.1714000;24.9334000;;;;fi;18;2019-03-24 19:33:24;75863579;36d00686b8;;
4;2012-06-29 08:56:29;;2019-03-24 19:33:24;;42.3307000;'-72.6751000;;;413;us;ma;2019-03-24 19:33:24;75862615;6c14e1f110;;
5;2017-06-23 13:20:19;;2019-03-24 19:33:34;;;;;;;;;2019-03-24 19:33:34;75877319;74c597eccc;;
2;2016-02-01 15:30:27;;2019-03-24 19:33:56;;;;;;;;;2019-03-24 19:33:56;75907311;03972b3969;;
4;2013-10-29 12:01:23;;2019-03-24 19:33:46;;;;;;;;;2019-03-24 19:33:46;75893267;1a600b074b;;
2;2012-06-29 08:54:20;;2019-03-24 19:33:29;;;;;;;;;2019-03-24 19:33:29;75870059;fb5d505860;;
2;2012-06-29 08:56:29;;2019-03-24 19:33:26;;32.9128000;'-117.1480000;;;858;us;ca;2019-03-24 19:33:26;75865427;8612d333ab;;
4;2015-03-16 19:43:17;;2019-03-24 19:33:32;;47.6863000;'-122.3800000;;;206/564;us;wa;2019-03-24 19:33:32;75873827;addfa032b5;;
2;2013-12-07 11:54:35;;2019-03-24 19:33:47;;45.4464000;9.2476700;;;;it;mi;2019-03-24 19:33:47;75895239;a1738e12f0;;
5;2018-01-30 23:17:34;;2019-03-24 19:33:43;;'-33.8868000;151.2020000;;;;au;nsw;2019-03-24 19:33:43;75889267;6f84769269;;
4;2013-12-10 17:15:39;;2019-03-24 19:33:48;;52.3585000;4.9925400;;;;nl;nh;2019-03-24 19:33:48;75895739;375e7766ad;;
2;2013-03-24 23:10:22;;2019-03-24 19:33:39;;53.3404000;'-6.2531900;;;;ie;d;2019-03-24 19:33:39;75883607;46d4bac5da;;
5;2015-04-08 15:45:45;;2019-03-24 19:33:33;;48.1677000;11.5907000;;;;de;by;2019-09-04 04:40:02;75876127;9cb828e1a2;;
1;2018-03-21 02:17:54;;2019-03-24 19:33:47;;;;;;;;;2019-09-08 21:26:06;75895443;e34ac4128f;;
5;2012-06-29 08:55:21;;2019-03-24 19:33:47;;55.6862000;12.5891000;;;;dk;84;2019-03-24 19:33:47;75894939;d0d020aea1;;
5;2012-06-29 08:55:39;;2019-03-24 19:33:50;;40.6471000;'-73.9549000;;;718/347;us;ny;2019-03-24 19:33:50;75899507;943b6542df;;
2;2012-06-29 08:54:21;;2019-03-24 19:33:31;;'-27.5317000;153.0450000;;;;au;qld;2019-03-24 19:33:31;75873115;ef7d0e57ff;;
5;2015-06-10 16:08:00;;2019-03-24 19:33:37;;51.5130000;'-0.1340110;;;;uk;wsm;2019-03-24 19:33:37;75881351;9783668a73;;
2;2016-01-20 17:42:59;;2019-03-24 19:33:53;;33.9463000;'-118.3800000;;;424/213/818/747;us;ca;2019-03-24 19:33:53;75903515;b29027bce6;;
2;2013-08-06 03:28:29;;2019-03-24 19:33:42;;;;;;;;;2019-03-24 19:33:42;75888243;ce3006969f;;
2;2018-03-19 09:39:09;;2019-03-24 19:33:46;;29.7540000;'-95.8102000;;;281/346/832;us;tx;2019-03-24 19:33:46;75893015;bde0ae19b3;;
2;2018-12-04 11:41:51;;2019-03-24 19:33:57;;;;;;;;;2019-03-24 19:33:57;75908487;e49bc865ed;;
4;2012-06-29 08:56:29;;2019-03-24 19:33:24;;42.9800000;'-77.4244000;;;585;us;ny;2019-03-24 19:33:24;75863415;29ebc6ffe6;;
2;2014-07-15 06:14:09;;2019-03-24 19:33:55;;;;;;;;;2019-03-24 19:33:55;75905787;bbdbd84b9a;;
2;2013-11-04 23:05:19;;2019-03-24 19:33:46;;;;;;;;;2019-03-24 19:33:46;75893619;913e3c9cd3;;
2;2014-04-22 02:57:12;;2019-03-24 19:33:52;;;;;;;;;2019-03-24 19:33:52;75902143;ff162b931c;;
5;2012-11-28 17:20:09;;2019-03-24 19:33:35;;;;;;;;;2019-03-24 19:33:35;75877835;f10b858a6f;;
2;2012-06-29 08:56:29;;2019-03-24 19:33:25;;42.8867000;'-71.9471000;;;603;us;nh;2019-03-24 19:33:25;75863667;fbedd609c6;;
2;2015-07-10 18:02:48;;2019-03-24 19:33:39;;;;;;;;;2019-03-24 19:33:39;75883919;75bda5ef10;;
5;2012-06-29 08:55:03;;2019-03-24 19:33:41;;51.5207000;'-0.0875960;;;;uk;hck;2019-03-24 19:33:41;75887171;4c958fce4b;;
2;2014-08-15 05:14:56;;2019-03-24 19:33:57;;;;;;;;;2019-03-24 19:33:57;75908375;e4fd809d80;;
5;2015-11-17 19:23:26;;2019-03-24 19:33:50;;32.4271000;'-110.7990000;;;520;us;az;2019-03-24 19:33:50;75898763;e24dc83054;;
4;2018-05-28 18:50:35;;2019-03-24 19:33:51;;53.5791000;'-115.2870000;;;780;ca;ab;2019-03-24 19:33:51;75899971;c2aef6662e;;
5;2013-09-30 03:12:53;;2019-03-24 19:33:44;;'-36.8549000;174.7700000;;;;nz;auk;2019-03-24 19:33:44;75890635;b2aca388f6;;
4;2012-06-29 08:54:41;;2019-03-24 19:33:33;;39.6453000;'-119.6990000;;;775;us;nv;2019-03-24 19:33:33;75875159;2cd7776d96;;
5;2017-08-15 08:08:53;;2019-03-24 19:33:37;;52.3006000;4.6353900;;;;nl;nh;2019-03-24 19:33:37;75880891;8b66a142b5;;
2;2017-04-30 10:09:22;;2019-03-24 19:33:33;;59.8223000;10.8409000;;;;no;3;2019-03-24 19:33:33;75875051;76427a1f44;;
5;2018-02-05 17:30:58;;2019-03-24 19:33:43;;51.4585000;'-0.1855940;;;;uk;wnd;2019-03-24 19:33:43;75889623;a8f5c8ca67;;
4;2012-06-29 08:54:47;;2019-03-24 19:33:36;;39.3586000;'-76.5909000;;;410/443/667;us;md;2019-03-24 19:33:36;75879875;eaf942cb4b;;
2;2016-10-31 10:11:22;;2019-03-24 19:33:30;;48.1677000;11.5907000;;;;de;by;2019-03-24 19:33:30;75870635;cef121aa29;;
2;2012-06-29 08:55:08;;2019-03-24 19:33:43;;;;;;;;;2019-03-24 19:33:43;75888991;c71f3ea770;;
5;2017-08-16 13:55:28;;2019-03-24 19:33:37;;;;;;;;;2019-03-24 19:33:37;75880915;3e4ac42115;;
5;2013-09-17 21:54:14;;2019-03-24 19:33:43;;'-34.0425000;18.4453000;;;;za;wc;2019-03-24 19:33:43;75889795;3a71f073d1;;
5;2018-10-27 18:18:48;;2019-03-24 19:33:56;;47.3722000;8.5419700;;;;ch;zh;2019-03-24 19:33:56;75906639;3282b5f41d;;
5;2012-06-29 08:54:09;;2019-03-24 19:33:26;;45.4441000;9.1591700;;;;it;mi;2019-03-24 19:33:26;75866055;de23e3f9e0;;
2;2012-06-29 08:54:21;;2019-03-24 19:33:31;;;;;;;;;2019-03-24 19:33:31;75873263;e3e6fbd7dc;;
4;2016-02-01 15:30:27;;2019-03-24 19:33:57;;32.9540000;'-97.1505000;;;817/682;us;tx;2019-03-24 19:33:57;75908187;b76995f526;;
2;2012-06-29 08:54:20;;2019-03-24 19:33:29;;;;;;;;;2019-03-24 19:33:29;75869879;abdbf3ea31;;
5;2014-01-21 01:34:53;;2019-03-24 19:33:50;;37.8341000;'-122.2630000;;;510;us;ca;2019-03-24 19:33:50;75898311;a991f87379;;
5;2017-10-03 14:56:18;;2019-03-24 19:33:38;;48.8596000;2.2615200;;;;fr;idf;2019-03-24 19:33:38;75882931;30f76b00a8;;
2;2017-06-01 13:11:00;;2019-03-24 19:33:34;;51.5100000;'-0.0150100;;;;uk;twh;2019-03-24 19:33:34;75876391;fc411482d1;;
5;2012-06-29 08:55:21;;2019-03-24 19:33:45;;55.6862000;12.5891000;;;;dk;84;2019-03-24 19:33:45;75892527;a2b5039693;;
5;2019-07-31 21:18:51;;2019-07-31 21:18:51;208.252.28.90;40.8919000;'-74.0084000;;;201/551;us;nj;2019-07-31 21:18:51;91105319;438293a378;;
2;2013-11-23 04:29:43;;2019-03-24 19:33:47;;;;;;;;;2019-03-24 19:33:47;75894575;a7a9d381e1;;
2;2012-06-29 08:56:03;;2019-03-24 19:34:00;;48.8472000;2.4342700;;;;fr;idf;2019-03-24 19:34:00;75912531;093170bf89;;
2;2016-03-29 18:58:31;;2019-03-24 19:33:23;;;;;;;;;2019-03-24 19:33:23;75862051;c8039e1d99;;
5;2019-08-28 14:15:18;;2019-08-28 14:15:18;74.139.197.80;37.9795000;'-84.4849000;;;859;us;ky;2019-08-28 14:15:18;92208603;9cbbfce064;;
5;2015-02-23 11:20:40;;2019-03-24 19:33:31;;51.5286000;'-0.2979370;;;;uk;eal;2019-03-24 19:33:31;75871995;94c994b0a7;;
5;2012-06-29 08:54:41;;2019-03-24 19:33:33;;47.8408000;'-122.3370000;;;425/564;us;wa;2019-03-24 19:33:33;75876043;9667ea5800;;
2;2014-11-06 19:53:49;;2019-03-24 19:33:24;;48.8758000;2.3598200;;;;fr;idf;2019-03-24 19:33:24;75863543;de75cf2b02;;
5;2014-09-09 03:49:48;;2019-03-24 19:33:59;;37.8903000;'-122.5680000;;;415/628;us;ca;2019-03-24 19:33:59;75910667;013f4f544b;;
2;2016-09-06 22:19:00;;2019-03-24 19:33:29;;44.7702000;'-93.2812000;;;952;us;mn;2019-03-24 19:33:29;75869523;85b1847094;;
5;2015-03-20 16:28:15;;2019-03-24 19:33:32;;33.8713000;'-118.3720000;;;424/310;us;ca;2019-03-24 19:33:32;75874295;43dab4214d;;
5;2012-12-24 20:18:23;;2019-03-24 19:33:36;;44.6781000;'-63.5121000;;;902;ca;ns;2019-03-24 19:33:36;75879483;fbd42a259a;;
2;2014-09-22 11:01:48;;2019-03-24 19:33:59;;;;;;;;;2019-03-24 19:33:59;75911427;631741cea9;;
2;2019-07-02 18:40:40;;2019-07-02 18:40:40;201.42.211.176;'-23.5156000;'-46.6295000;'-2;'-3;;br;sp;2019-07-02 18:40:40;89698779;cf9eb2ae7b;;
5;2016-01-27 09:02:38;;2019-03-24 19:33:54;;;;;;;;;2019-03-24 19:33:54;75904603;6f99b54839;;
2;2016-05-17 17:01:07;;2019-03-24 19:33:26;;47.0343000;'-122.9690000;;;360/564;us;wa;2019-03-24 19:33:26;75864919;46511d3637;;
2;2013-02-18 15:26:30;;2019-03-24 19:33:37;;;;;;;;;2019-03-24 19:33:37;75881511;741a50dfa8;;
2;2015-02-25 19:33:30;;2019-03-24 19:33:31;;;;;;;;;2019-03-24 19:33:31;75872395;a8616db069;;
4;2017-08-23 10:02:39;;2019-03-24 19:33:37;;46.4589000;6.8471600;;;;ch;vd;2019-03-24 19:33:37;75881191;c9425f4d0a;;
5;2014-07-08 09:13:26;;2019-03-24 19:33:55;;37.4056000;'-122.0780000;;;650;us;ca;2019-03-24 19:33:55;75905255;48c169046c;;
5;2014-10-21 18:41:35;;2019-03-24 19:33:23;;42.3370000;'-71.0638000;;;617/857;us;ma;2019-03-24 19:33:23;75862363;1a17584139;;
5;2015-04-22 22:50:51;;2019-03-24 19:33:35;;40.4260000;'-3.6840900;;;;es;m;2019-03-24 19:33:35;75877731;91f909fee2;;
2;2015-11-16 02:18:13;;2019-03-24 19:33:50;;;;;;;;;2019-03-24 19:33:50;75898635;97ef15de15;;
5;2018-05-08 18:47:51;;2019-03-24 19:33:50;;;;;;;;;2019-03-24 19:33:50;75899367;f3139c53d7;;
4;2012-06-29 08:54:47;;2019-03-24 19:33:38;;;;;;;;;2019-03-24 19:33:38;75882859;9a26f65784;;
2;2016-01-25 17:17:59;;2019-03-24 19:33:54;;;;;;;;;2019-03-24 19:33:54;75904171;ecc846ca34;;
2;2013-10-21 16:10:39;;2019-03-24 19:33:45;;;;;;;;;2019-03-24 19:33:45;75892683;bb1bfca095;;
5;2012-06-29 08:55:45;;2019-03-24 19:33:53;;'-33.8699000;151.2040000;;;;au;nsw;2019-03-24 19:33:53;75903455;7e9eb7c2ed;;
2;2012-06-29 08:55:45;;2019-03-24 19:33:54;;33.9937000;'-118.4280000;;;310/424;us;ca;2019-03-24 19:33:54;75904355;df23129fe5;;
4;2014-01-20 20:49:40;;2019-03-24 19:33:49;;36.1406000;'-115.2740000;;;702/725;us;nv;2019-03-24 19:33:49;75898263;e753342678;;
5;2018-11-18 12:52:17;;2019-03-24 19:33:56;;;;;;;;;2019-06-02 17:36:03;75907419;33a3bde1ae;;
2;2012-06-29 08:55:39;;2019-03-24 19:33:52;;;;;;;;;2019-03-24 19:33:52;75901811;9f195e4797;;
2;2012-06-29 08:54:41;;2019-03-24 19:33:33;;;;;;;;;2019-03-24 19:33:33;75875811;eafb92dee0;;
5;2018-08-24 05:06:14;;2019-03-24 19:33:53;;'-33.9038000;151.1400000;;;;au;nsw;2019-03-24 19:33:53;75903663;0465e5d6bc;;
3;2013-03-18 12:39:56;;2019-03-24 19:33:39;;12.9606000;77.5841000;;;;in;ka;2019-03-24 19:33:39;75883195;fb2b2e32f3;;
5;2012-06-29 08:55:59;;2019-03-24 19:33:57;;;;;;;;;2019-03-24 19:33:57;75908831;861a712677;;
2;2018-03-22 17:34:33;;2019-03-24 19:33:48;;;;;;;;;2019-03-24 19:33:48;75896051;c11b6fc89c;;
5;2019-06-28 09:24:15;;2019-06-28 09:24:15;79.141.15.201;48.9115000;2.2850100;1;2;;fr;idf;2019-06-28 09:24:15;89580583;d334825cc7;;
2;2012-06-29 08:55:39;;2019-03-24 19:33:50;;;;;;;;;2019-03-24 19:33:50;75899083;cbbe3131be;;
5;2015-06-01 13:02:07;;2019-03-24 19:33:37;;48.8869000;2.2688800;;;;fr;idf;2019-03-24 19:33:37;75880599;39264e95bb;;
5;2014-01-05 20:45:17;;2019-03-24 19:33:48;;'-33.8781000;151.0850000;;;;au;nsw;2019-03-24 19:33:48;75896767;6c63601f11;;
2;2015-09-02 15:23:34;;2019-03-24 19:33:42;;;;;;;;;2019-03-24 19:33:42;75888631;91b6515f47;;
2;2017-04-18 18:52:07;;2019-03-24 19:33:32;;;;;;;;;2019-03-24 19:33:32;75874363;86a467447f;;
5;2012-12-18 22:24:12;;2019-03-24 19:33:36;;59.3362000;18.0609000;;;;se;ab;2019-03-24 19:33:36;75879259;0547befdd4;;
